NodeId,Timestamp,Temperatura,Humedad,Luz,Voltaje,DesviacionTemp,Anomalia,LecturasInvalidas
25,2004-03-27 17:00:00,,,,,,0,29
25,2004-03-27 18:00:00,,,,,,0,25
25,2004-03-27 19:00:00,,,,,,0,32
25,2004-03-27 20:00:00,,,,,,0,24
25,2004-03-27 21:00:00,,,,,,0,23
25,2004-03-27 22:00:00,,,,,,0,26
25,2004-03-27 23:00:00,,,,,,0,22
25,2004-03-28 00:00:00,,,,,,0,26
25,2004-03-28 01:00:00,,,,,,0,23
25,2004-03-28 02:00:00,,,,,,0,30
25,2004-03-28 03:00:00,,,,,,0,31
25,2004-03-28 04:00:00,,,,,,0,32
25,2004-03-28 05:00:00,,,,,,0,27
25,2004-03-28 06:00:00,,,,,,0,25
25,2004-03-28 07:00:00,,,,,,0,24
25,2004-03-28 08:00:00,,,,,,0,24
25,2004-03-28 09:00:00,,,,,,0,21
25,2004-03-28 10:00:00,,,,,,0,24
25,2004-03-28 11:00:00,,,,,,0,24
25,2004-03-28 12:00:00,,,,,,0,29
25,2004-03-28 13:00:00,,,,,,0,37
25,2004-03-28 14:00:00,,,,,,0,28
25,2004-03-28 15:00:00,,,,,,0,24
25,2004-03-28 16:00:00,,,,,,0,23
25,2004-03-28 17:00:00,,,,,,0,34
25,2004-03-28 18:00:00,,,,,,0,38
25,2004-03-28 19:00:00,,,,,,0,34
25,2004-03-28 20:00:00,,,,,,0,29
25,2004-03-28 21:00:00,,,,,,0,35
25,2004-03-28 22:00:00,,,,,,0,36
25,2004-03-28 23:00:00,,,,,,0,26
25,2004-03-29 00:00:00,,,,,,0,38
25,2004-03-29 01:00:00,,,,,,0,33
25,2004-03-29 02:00:00,,,,,,0,26
25,2004-03-29 03:00:00,,,,,,0,36
25,2004-03-29 04:00:00,,,,,,0,39
25,2004-03-29 05:00:00,,,,,,0,16
25,2004-03-29 06:00:00,,,,,,0,4
25,2004-03-29 07:00:00,,,,,,0,4
25,2004-03-29 08:00:00,,,,,,0,5
25,2004-03-29 09:00:00,,,,,,0,3
25,2004-03-29 10:00:00,,,,,,0,2
25,2004-03-29 11:00:00,,,,,,0,3
25,2004-03-29 12:00:00,,,,,,0,10
25,2004-03-29 13:00:00,,,,,,0,35
25,2004-03-29 14:00:00,,,,,,0,45
25,2004-03-29 15:00:00,,,,,,0,34
25,2004-03-29 16:00:00,,,,,,0,32
25,2004-03-29 17:00:00,,,,,,0,37
25,2004-03-29 18:00:00,,,,,,0,32
25,2004-03-29 19:00:00,,,,,,0,29
25,2004-03-29 20:00:00,,,,,,0,49
25,2004-03-29 21:00:00,,,,,,0,48
25,2004-03-29 22:00:00,,,,,,0,29
25,2004-03-29 23:00:00,,,,,,0,39
25,2004-03-30 00:00:00,,,,,,0,49
25,2004-03-30 01:00:00,,,,,,0,61
25,2004-03-30 02:00:00,,,,,,0,61
25,2004-03-30 03:00:00,,,,,,0,51
25,2004-03-30 04:00:00,,,,,,0,62
25,2004-03-30 05:00:00,,,,,,0,55
25,2004-03-30 06:00:00,,,,,,0,62
25,2004-03-30 07:00:00,,,,,,0,63
25,2004-03-30 08:00:00,,,,,,0,68
25,2004-03-30 09:00:00,,,,,,0,33
25,2004-03-30 10:00:00,,,,,,0,54
25,2004-03-30 11:00:00,,,,,,0,42
25,2004-03-30 12:00:00,,,,,,0,65
25,2004-03-30 13:00:00,,,,,,0,42
25,2004-03-30 14:00:00,,,,,,0,66
25,2004-03-30 15:00:00,,,,,,0,50
25,2004-03-30 16:00:00,,,,,,0,51
25,2004-03-30 17:00:00,,,,,,0,50
25,2004-03-30 18:00:00,,,,,,0,55
25,2004-03-30 19:00:00,,,,,,0,61
25,2004-03-30 20:00:00,,,,,,0,60
25,2004-03-30 21:00:00,,,,,,0,28
25,2004-03-30 22:00:00,,,,,,0,1
25,2004-03-30 23:00:00,,,,,,0,27
25,2004-03-31 00:00:00,,,,,,0,38
25,2004-03-31 01:00:00,,,,,,0,40
25,2004-03-31 02:00:00,,,,,,0,44
25,2004-03-31 03:00:00,,,,,,0,42
25,2004-03-31 04:00:00,,,,,,0,51
25,2004-03-31 05:00:00,,,,,,0,51
25,2004-03-31 06:00:00,,,,,,0,52
25,2004-03-31 07:00:00,,,,,,0,51
25,2004-03-31 08:00:00,,,,,,0,54
25,2004-03-31 09:00:00,,,,,,0,46
25,2004-03-31 10:00:00,,,,,,0,19
25,2004-03-31 11:00:00,,,,,,0,39
25,2004-03-31 12:00:00,,,,,,0,44
25,2004-03-31 13:00:00,,,,,,0,45
25,2004-03-31 14:00:00,,,,,,0,50
25,2004-03-31 15:00:00,,,,,,0,33
25,2004-03-31 16:00:00,,,,,,0,67
25,2004-03-31 17:00:00,,,,,,0,32
25,2004-03-31 18:00:00,,,,,,0,70
25,2004-03-31 19:00:00,,,,,,0,64
25,2004-03-31 20:00:00,,,,,,0,63
25,2004-03-31 21:00:00,,,,,,0,46
25,2004-03-31 22:00:00,,,,,,0,65
25,2004-03-31 23:00:00,,,,,,0,68
25,2004-04-01 00:00:00,,,,,,0,84
25,2004-04-01 01:00:00,,,,,,0,76
25,2004-04-01 02:00:00,,,,,,0,82
25,2004-04-01 03:00:00,,,,,,0,84
25,2004-04-01 04:00:00,,,,,,0,79
25,2004-04-01 05:00:00,,,,,,0,71
25,2004-04-01 06:00:00,,,,,,0,51
25,2004-04-01 07:00:00,,,,,,0,55
25,2004-04-01 08:00:00,,,,,,0,84
25,2004-04-01 09:00:00,,,,,,0,73
25,2004-04-01 10:00:00,,,,,,0,67
25,2004-04-01 11:00:00,,,,,,0,77
25,2004-04-01 12:00:00,,,,,,0,86
25,2004-04-01 13:00:00,,,,,,0,75
25,2004-04-01 14:00:00,,,,,,0,82
25,2004-04-01 15:00:00,,,,,,0,79
25,2004-04-01 16:00:00,,,,,,0,83
25,2004-04-01 17:00:00,,,,,,0,99
25,2004-04-01 18:00:00,,,,,,0,97
25,2004-04-01 19:00:00,,,,,,0,77
25,2004-04-01 20:00:00,,,,,,0,85
25,2004-04-01 21:00:00,,,,,,0,88
25,2004-04-01 22:00:00,,,,,,0,89
25,2004-04-01 23:00:00,,,,,,0,73
25,2004-04-02 00:00:00,42.27,19.07,121.4,1.977,0,1,42
25,2004-04-02 01:00:00,16.55,21.81,49.8,1.964,0,1,24
26,2004-02-28 00:00:00,19.32,39.99,121.4,2.691,-0.28,0,0
26,2004-02-28 01:00:00,18.22,42.11,121.4,2.682,-0.25,0,0
26,2004-02-28 02:00:00,17.78,42.44,119.6,2.676,-0.32,0,0
26,2004-02-28 03:00:00,17.4,42.59,114.2,2.672,-0.32,0,0
26,2004-02-28 04:00:00,17.01,42.83,114.1,2.663,-0.3,0,0
26,2004-02-28 05:00:00,16.64,42.97,114.1,2.655,-0.33,0,0
26,2004-02-28 06:00:00,16.39,43.19,122.2,2.613,-0.33,0,0
26,2004-02-28 07:00:00,17.56,40.73,607.1,2.656,0.15,0,0
26,2004-02-28 08:00:00,21.39,33.69,1187.5,2.704,2.11,0,0
26,2004-02-28 09:00:00,24.58,29.33,1610.3,2.738,3.23,0,0
26,2004-02-28 10:00:00,26.21,27.94,1841.6,2.754,3.32,0,0
26,2004-02-28 11:00:00,26.24,28.79,1821.8,2.758,2.87,0,0
26,2004-02-28 12:00:00,26.2,29.3,1729.6,2.759,2.5,0,0
26,2004-02-28 13:00:00,26.23,29.59,1590.1,2.761,1.82,0,0
26,2004-02-28 14:00:00,25.35,30.96,1092.1,2.752,1.16,0,0
26,2004-02-28 15:00:00,24.25,32.4,688.9,2.744,0.5,0,0
26,2004-02-28 16:00:00,22.93,34.69,410.7,2.729,0.01,0,0
26,2004-02-28 17:00:00,21.86,37.22,186.4,2.689,0,0,0
26,2004-02-28 18:00:00,20.96,39.21,115.5,2.695,-0.02,0,0
26,2004-02-28 19:00:00,20.45,40.24,114.2,2.7,0,0,0
26,2004-02-28 20:00:00,20.11,40.62,114.1,2.697,0,0,0
26,2004-02-28 21:00:00,19.69,41.19,118.9,2.692,-0.05,0,0
26,2004-02-28 22:00:00,19.09,41.63,34,2.684,-0.21,0,0
26,2004-02-28 23:00:00,18.5,42.34,8.3,2.677,-0.2,0,0
26,2004-02-29 00:00:00,17.92,43.05,8.2,2.67,-0.4,0,0
26,2004-02-29 01:00:00,16.99,45.12,7.4,2.654,-0.72,0,0
26,2004-02-29 02:00:00,16.29,47.19,7.4,2.651,-1.02,0,0
26,2004-02-29 03:00:00,15.8,48.95,7.4,2.645,-1.23,0,0
26,2004-02-29 04:00:00,15.44,50.38,7.4,2.639,-1.38,0,0
26,2004-02-29 05:00:00,15.16,51.39,7.4,2.634,-1.41,0,0
26,2004-02-29 06:00:00,15.04,52.2,14.4,2.631,-1.25,0,0
26,2004-02-29 07:00:00,15.34,51.38,164.3,2.599,-0.93,0,0
26,2004-02-29 08:00:00,19.41,41.16,1096.3,2.671,0.93,0,0
26,2004-02-29 09:00:00,22.01,35.74,942.4,2.696,2,0,0
26,2004-02-29 10:00:00,22.34,36.01,1090,2.7,1.96,0,0
26,2004-02-29 11:00:00,22.83,35.78,1018,2.707,1.86,0,0
26,2004-02-29 12:00:00,22.4,37.18,892.8,2.702,1.33,0,0
26,2004-02-29 13:00:00,22.52,37.44,1121.8,2.702,1.28,0,0
26,2004-02-29 14:00:00,22.18,38.32,901.3,2.701,0.91,0,0
26,2004-02-29 15:00:00,21.25,40.63,419.8,2.693,0.55,0,0
26,2004-02-29 16:00:00,20.2,42.38,250.4,2.681,0.2,0,0
26,2004-02-29 17:00:00,19.69,43,162.3,2.642,0.04,0,0
26,2004-02-29 18:00:00,19.06,43.69,114.1,2.67,-0.15,0,0
26,2004-02-29 19:00:00,18.75,44.2,114.1,2.663,-0.22,0,0
26,2004-02-29 20:00:00,18.5,44.65,114.1,2.656,-0.23,0,0
26,2004-02-29 21:00:00,18.35,44.96,114.1,2.652,-0.19,0,0
26,2004-02-29 22:00:00,18.15,45.44,114.1,2.652,-0.28,0,0
26,2004-02-29 23:00:00,17.92,46,109.4,2.651,-0.18,0,0
26,2004-03-01 00:00:00,17.67,47.02,108.5,2.649,-0.22,0,0
26,2004-03-01 01:00:00,17.26,48.41,104.9,2.643,-0.29,0,0
26,2004-03-01 02:00:00,16.99,48.83,104.5,2.64,-0.33,0,0
26,2004-03-01 03:00:00,16.78,49.22,103.4,2.637,-0.42,0,0
26,2004-03-01 04:00:00,16.42,49.98,100.1,2.632,-0.48,0,0
26,2004-03-01 05:00:00,15.9,51.74,95.3,2.625,-0.74,0,0
26,2004-03-01 06:00:00,15.37,53.58,95.4,2.619,-1.04,0,0
26,2004-03-01 07:00:00,20.3,42.24,170.4,2.617,-0.27,0,0
26,2004-03-01 08:00:00,21.67,39.81,222,2.644,0.19,0,0
26,2004-03-01 09:00:00,22.27,39.55,247.6,2.679,-0.21,0,0
26,2004-03-01 10:00:00,23.31,38.52,268.5,2.696,0.03,0,0
26,2004-03-01 11:00:00,24.94,36.73,443.6,2.713,0.96,0,0
26,2004-03-01 12:00:00,26.53,34.64,644.3,2.735,1.67,0,0
26,2004-03-01 13:00:00,27.39,33.53,841.3,2.746,2.32,0,0
26,2004-03-01 14:00:00,27.48,33.22,450.6,2.749,2.65,0,0
26,2004-03-01 15:00:00,27.2,32.64,304.5,2.749,2.5,0,0
26,2004-03-01 16:00:00,27.25,31.85,256.9,2.747,2.62,0,0
26,2004-03-01 17:00:00,27.27,31.43,175.7,2.714,2.56,0,0
26,2004-03-01 18:00:00,22.84,39.8,117.9,2.703,0.87,0,0
26,2004-03-01 19:00:00,21.49,41.68,120.9,2.692,0.46,0,0
26,2004-03-01 20:00:00,20.81,42,121.4,2.684,0.37,0,0
26,2004-03-01 21:00:00,20.41,42.17,121.4,2.676,0.31,0,0
26,2004-03-01 22:00:00,19.63,42.81,121.4,2.668,0.19,0,0
26,2004-03-01 23:00:00,19.2,43.19,121.4,2.661,0.09,0,0
26,2004-03-02 00:00:00,18.57,43.84,111.2,2.652,0.01,0,0
26,2004-03-02 01:00:00,17.99,44.09,1.3,2.65,-0.03,0,0
26,2004-03-02 02:00:00,17.58,44.34,1.3,2.645,-0.05,0,0
26,2004-03-02 03:00:00,17.24,44.72,1.3,2.64,-0.06,0,0
26,2004-03-02 04:00:00,16.82,45.42,1,2.633,-0.06,0,0
26,2004-03-02 05:00:00,16.46,46.01,0.9,2.628,-0.14,0,0
26,2004-03-02 06:00:00,16.31,46.38,11.1,2.626,-0.15,0,0
26,2004-03-02 07:00:00,23.14,33.82,523.1,2.689,1.05,0,0
26,2004-03-02 08:00:00,26.98,28.36,931.4,2.73,2.01,0,0
26,2004-03-02 09:00:00,29.16,25.57,1402.8,2.751,3.93,0,0
26,2004-03-02 10:00:00,29.19,25.45,1716.4,2.754,5.21,0,0
26,2004-03-02 11:00:00,28.69,25.19,1847.4,2.751,5.53,0,0
26,2004-03-02 12:00:00,29.34,23.53,1847.4,2.757,5.63,1,0
26,2004-03-02 13:00:00,28.82,23.53,1630.1,2.754,4.97,0,0
26,2004-03-02 14:00:00,28.15,23.9,1108.5,2.748,4.58,0,0
26,2004-03-02 15:00:00,27.32,24.92,634.5,2.743,3.78,0,0
26,2004-03-02 16:00:00,25.65,26.84,258.4,2.724,2.42,0,0
26,2004-03-02 17:00:00,24.08,28.41,121.9,2.704,1.62,0,0
26,2004-03-02 18:00:00,22.93,29.91,103.3,2.646,0.64,0,0
26,2004-03-02 19:00:00,22.22,30.65,113.9,2.628,0.41,0,0
26,2004-03-02 20:00:00,21.77,30.95,114.1,2.627,0.46,0,0
26,2004-03-02 21:00:00,21.1,31.1,114.1,2.625,0.3,0,0
26,2004-03-02 22:00:00,20.61,31.08,114.1,2.627,0.26,0,0
26,2004-03-02 23:00:00,20.12,31.34,114.1,2.624,0.16,0,0
26,2004-03-03 00:00:00,19.84,31.21,114.1,2.622,0.14,0,0
26,2004-03-03 01:00:00,19.46,31.36,49.4,2.605,0.08,0,0
26,2004-03-03 02:00:00,18.86,31.5,0.9,2.597,0.05,0,0
26,2004-03-03 03:00:00,18.36,31.58,0.9,2.597,0,0,0
26,2004-03-03 04:00:00,17.96,31.89,0.9,2.594,-0.03,0,0
26,2004-03-03 05:00:00,17.68,32.16,0.9,2.592,-0.13,0,0
26,2004-03-03 06:00:00,17.63,32.78,12.6,2.598,-0.14,0,0
26,2004-03-03 07:00:00,24.69,24.91,465.6,2.694,0.72,0,0
26,2004-03-03 08:00:00,29.06,20.94,905.5,2.742,2.15,0,0
26,2004-03-03 09:00:00,29.67,20.68,1149.8,2.75,5.08,0,0
26,2004-03-03 10:00:00,31.41,19.47,1463.1,2.771,6.1,1,0
26,2004-03-03 11:00:00,29.93,21.09,485.5,2.757,6.4,0,0
26,2004-03-03 12:00:00,28.92,22.36,444.7,2.749,6.11,0,0
26,2004-03-03 13:00:00,29.17,23.18,431.9,2.75,5.44,0,0
26,2004-03-03 14:00:00,28.56,24.72,265,2.748,4.87,0,0
26,2004-03-03 15:00:00,28.61,24.96,325,2.748,4.77,0,0
26,2004-03-03 16:00:00,29.32,24.1,429.9,2.75,5.87,0,0
26,2004-03-03 17:00:00,28.73,25.26,209.3,2.741,5.23,0,0
26,2004-03-03 18:00:00,24.61,31.73,114.1,2.607,1.8,0,0
26,2004-03-03 19:00:00,23.15,34.37,114.1,2.641,0.96,0,0
26,2004-03-03 20:00:00,22.49,35.04,114.1,2.642,0.66,0,0
26,2004-03-03 21:00:00,21.94,35.69,114.1,2.61,0.54,0,0
26,2004-03-03 22:00:00,21.4,36.63,114,2.665,0.35,0,0
26,2004-03-03 23:00:00,20.57,37.43,15.2,2.656,0.16,0,0
26,2004-03-04 00:00:00,19.75,38.55,7.7,2.648,0.01,0,0
26,2004-03-04 01:00:00,19.12,39.54,0.9,2.641,-0.03,0,0
26,2004-03-04 02:00:00,18.63,40,0.9,2.631,-0.01,0,0
26,2004-03-04 03:00:00,18.25,40.25,1,2.627,-0.03,0,0
26,2004-03-04 04:00:00,17.83,40.66,0.9,2.621,-0.08,0,0
26,2004-03-04 05:00:00,17.53,40.96,0.9,2.615,-0.12,0,0
26,2004-03-04 06:00:00,17.37,41.35,17.6,2.583,-0.06,0,0
26,2004-03-04 07:00:00,23.59,30.7,412.7,2.671,0.56,0,0
26,2004-03-04 08:00:00,26.43,27.11,912.2,2.702,1.44,0,0
26,2004-03-04 09:00:00,28.85,24.52,1352.1,2.729,4.22,0,0
26,2004-03-04 10:00:00,30.73,22.28,1733.7,2.749,6.57,1,0
26,2004-03-04 11:00:00,32.51,20.45,1847.4,2.77,7.96,1,0
26,2004-03-04 12:00:00,32.85,20.38,1847.4,2.775,8.04,1,0
26,2004-03-04 13:00:00,32.25,21.62,1710,2.77,7.92,1,0
26,2004-03-04 14:00:00,28.1,26.86,1223.6,2.729,4.36,0,0
26,2004-03-04 15:00:00,26.52,29.31,759.1,2.713,3.26,0,0
26,2004-03-04 16:00:00,25.09,32.12,380.9,2.697,2.49,0,0
26,2004-03-04 17:00:00,23.71,34.32,215.3,2.671,2.09,0,0
26,2004-03-04 18:00:00,22.55,36.4,112.2,2.651,0.77,0,0
26,2004-03-04 19:00:00,21.86,37.77,114.1,2.655,0.5,0,0
26,2004-03-04 20:00:00,21.36,38.71,114.1,2.652,0.33,0,0
26,2004-03-04 21:00:00,21.06,39.06,114.1,2.649,0.23,0,0
26,2004-03-04 22:00:00,20.65,39.42,114.1,2.645,0.16,0,0
26,2004-03-04 23:00:00,20.42,39.63,114.1,2.639,0.2,0,0
26,2004-03-05 00:00:00,20.06,39.89,113.8,2.636,0.13,0,0
26,2004-03-05 01:00:00,19.58,40.68,113,2.629,0,0,0
26,2004-03-05 02:00:00,19.21,40.96,49.5,2.625,-0.12,0,0
26,2004-03-05 03:00:00,18.73,41.13,8.3,2.619,-0.14,0,0
26,2004-03-05 04:00:00,18.28,41.37,8.3,2.611,-0.25,0,0
26,2004-03-05 05:00:00,17.99,41.58,8.3,2.606,-0.42,0,0
26,2004-03-05 06:00:00,17.95,41.91,24.2,2.587,-0.43,0,0
26,2004-03-05 07:00:00,24.3,31.28,414.2,2.664,0.16,0,0
26,2004-03-05 08:00:00,27.69,27.28,921.8,2.7,2.92,0,0
26,2004-03-05 09:00:00,28.78,26.11,1042,2.714,5.39,0,0
26,2004-03-05 10:00:00,28.99,26.23,1007.8,2.718,5.95,0,0
26,2004-03-05 11:00:00,26.35,30.13,761.3,2.693,3.96,0,0
26,2004-03-05 12:00:00,25.5,31.82,932.5,2.683,3.13,0,0
26,2004-03-05 13:00:00,27.83,28.8,1616.3,2.704,4.52,0,0
26,2004-03-05 14:00:00,26.96,30.72,1201.8,2.696,3.39,0,0
26,2004-03-05 15:00:00,26.06,32.7,792.1,2.687,2.79,0,0
26,2004-03-05 16:00:00,25.15,34.83,476,2.677,2.25,0,0
26,2004-03-05 17:00:00,23.8,37.2,227.1,2.64,1.72,0,0
26,2004-03-05 18:00:00,22.57,39.92,117,2.649,0.34,0,0
26,2004-03-05 19:00:00,21.84,41.52,114.7,2.643,0.01,0,0
26,2004-03-05 20:00:00,21.3,42.5,115.1,2.636,-0.01,0,0
26,2004-03-05 21:00:00,20.68,43.48,113.7,2.629,-0.21,0,0
26,2004-03-05 22:00:00,20.14,43.92,114.1,2.622,-0.37,0,0
26,2004-03-05 23:00:00,19.87,44.39,113.1,2.616,-0.37,0,0
26,2004-03-06 00:00:00,19.3,45.54,106.8,2.609,-0.49,0,0
26,2004-03-06 01:00:00,18.81,46.47,104.9,2.604,-0.53,0,0
26,2004-03-06 02:00:00,18.55,47.07,101.9,2.601,-0.52,0,0
26,2004-03-06 03:00:00,18.56,46.95,107.2,2.6,-0.49,0,0
26,2004-03-06 04:00:00,18.44,47.09,106.4,2.596,-0.44,0,0
26,2004-03-06 05:00:00,18.26,47.32,106.1,2.593,-0.4,0,0
26,2004-03-06 06:00:00,17.91,48,125.9,2.576,-0.48,0,0
26,2004-03-06 07:00:00,18.9,46.01,493.1,2.591,0,0,0
26,2004-03-06 08:00:00,22.73,37.46,1095,2.633,1.82,0,0
26,2004-03-06 09:00:00,25.42,32.83,1397.8,2.657,2.53,0,0
26,2004-03-06 10:00:00,27.85,29.77,1825.1,2.685,3.21,0,0
26,2004-03-06 11:00:00,28.42,29.69,1847.4,2.694,3.25,0,0
26,2004-03-06 12:00:00,28.88,29.4,1847.4,2.699,3.01,0,0
26,2004-03-06 13:00:00,28.55,30.09,1739.1,2.699,2.31,0,0
26,2004-03-06 14:00:00,28.02,31.11,1282.7,2.696,1.55,0,0
26,2004-03-06 15:00:00,27.69,31.66,834.7,2.692,0.7,0,0
26,2004-03-06 16:00:00,25.89,34.63,442.9,2.672,0.04,0,0
26,2004-03-06 17:00:00,24.61,37.24,277.2,2.644,-0.25,0,0
26,2004-03-06 18:00:00,23.36,39.64,118.6,2.644,-0.3,0,0
26,2004-03-06 19:00:00,22.66,40.88,114.1,2.638,-0.27,0,0
26,2004-03-06 20:00:00,22.21,41.8,117.1,2.631,-0.27,0,0
26,2004-03-06 21:00:00,21.74,42.53,120.8,2.627,-0.26,0,0
26,2004-03-06 22:00:00,21.26,43.1,117.4,2.619,-0.34,0,0
26,2004-03-06 23:00:00,20.84,43.61,114.1,2.614,-0.35,0,0
26,2004-03-07 00:00:00,20.47,44.13,111.8,2.608,-0.34,0,0
26,2004-03-07 01:00:00,19.79,45.26,8.3,2.603,-0.57,0,0
26,2004-03-07 02:00:00,19.07,47.11,8.3,2.593,-0.9,0,0
26,2004-03-07 03:00:00,18.92,46.88,8.3,2.591,-0.82,0,0
26,2004-03-07 04:00:00,18.53,47.46,8.3,2.584,-0.98,0,0
26,2004-03-07 05:00:00,18.23,47.96,8.3,2.582,-1.09,0,0
26,2004-03-07 06:00:00,18.07,48.02,25.8,2.578,-1.05,0,0
26,2004-03-07 07:00:00,19.54,44.8,453.3,2.59,-0.23,0,0
26,2004-03-07 08:00:00,23.6,35.93,963.9,2.63,1.7,0,0
26,2004-03-07 09:00:00,26.63,31.51,1381.4,2.659,2.57,0,0
26,2004-03-07 10:00:00,28.63,29.6,1772.3,2.683,3.44,0,0
26,2004-03-07 11:00:00,29.33,29.81,1847.4,2.692,3.3,0,0
26,2004-03-07 12:00:00,30,29.55,1847.4,2.701,3.19,0,0
26,2004-03-07 13:00:00,30.11,28.95,1663.2,2.702,2.49,0,0
26,2004-03-07 14:00:00,29.84,29.59,1191.8,2.701,1.29,0,0
26,2004-03-07 15:00:00,29.25,30.8,747,2.698,0.19,0,0
26,2004-03-07 16:00:00,28.19,32.51,389.9,2.686,0.16,0,0
26,2004-03-07 17:00:00,26.37,35.62,225.1,2.632,-0.32,0,0
26,2004-03-07 18:00:00,25.15,37.77,120,2.651,-0.36,0,0
26,2004-03-07 19:00:00,24.13,39.41,119.3,2.643,-0.31,0,0
26,2004-03-07 20:00:00,23.46,40.58,121.4,2.634,-0.45,0,0
26,2004-03-07 21:00:00,23.02,41.27,121.3,2.63,-0.41,0,0
26,2004-03-07 22:00:00,22.73,41.57,121.4,2.626,-0.44,0,0
26,2004-03-07 23:00:00,22.48,41.64,121.4,2.623,-0.43,0,0
26,2004-03-08 00:00:00,21.98,42.25,121.3,2.616,-0.58,0,0
26,2004-03-08 01:00:00,21.63,42.6,114.2,2.609,-0.53,0,0
26,2004-03-08 02:00:00,21.33,42.92,115.7,2.605,-0.54,0,0
26,2004-03-08 03:00:00,20.97,43.32,114.8,2.602,-0.67,0,0
26,2004-03-08 04:00:00,20.7,43.65,114.1,2.597,-0.64,0,0
26,2004-03-08 05:00:00,20.45,43.98,114.1,2.593,-0.63,0,0
26,2004-03-08 06:00:00,20.34,44.41,141.3,2.587,-0.64,0,0
26,2004-03-08 07:00:00,26.76,33.33,575.4,2.653,3.02,0,0
26,2004-03-08 08:00:00,29.99,28.95,1022.7,2.689,6.56,0,0
26,2004-03-08 09:00:00,31.84,26.92,1388.8,2.709,7.61,0,0
26,2004-03-08 10:00:00,28.87,31.85,1650.9,2.678,5.56,0,0
26,2004-03-08 11:00:00,26.7,35.49,1811.4,2.651,3.47,0,0
26,2004-03-08 12:00:00,26.94,34.96,1847.4,2.652,3.49,0,0
26,2004-03-08 13:00:00,26.8,34.9,1642.1,2.652,3.31,0,0
26,2004-03-08 14:00:00,26.34,35.18,1246.2,2.651,3.32,0,0
26,2004-03-08 15:00:00,25.24,36.62,757.1,2.639,1.9,0,0
26,2004-03-08 16:00:00,24.14,37.94,376.9,2.627,1.28,0,0
26,2004-03-08 17:00:00,22.59,40.31,225.9,2.578,0.42,0,0
26,2004-03-08 18:00:00,24.26,37.27,123.7,2.625,0,0,0
26,2004-03-08 19:00:00,24.85,35.79,121.4,2.629,0.03,0,0
26,2004-03-08 20:00:00,24.67,35.46,119.4,2.628,0.07,0,0
26,2004-03-08 21:00:00,24.36,35.48,114.1,2.627,0.18,0,0
26,2004-03-08 22:00:00,24.08,35.49,114.1,2.624,0.25,0,0
26,2004-03-08 23:00:00,23.76,35.49,114.1,2.618,0.28,0,0
26,2004-03-09 00:00:00,23.4,35.61,114.1,2.614,0.23,0,0
26,2004-03-09 01:00:00,22.98,35.95,50.1,2.609,0.2,0,0
26,2004-03-09 02:00:00,22.41,36.46,0.9,2.604,0.02,0,0
26,2004-03-09 03:00:00,21.96,36.82,0.9,2.597,-0.02,0,0
26,2004-03-09 04:00:00,21.46,37.52,0.9,2.592,-0.16,0,0
26,2004-03-09 05:00:00,21.3,37.8,0.9,2.589,-0.1,0,0
26,2004-03-09 06:00:00,21.22,38.61,28.8,2.575,-0.01,0,0
26,2004-03-09 07:00:00,22.83,37.03,455.3,2.602,0.7,0,0
26,2004-03-09 08:00:00,23.73,36.27,953.9,2.609,0.88,0,0
26,2004-03-09 09:00:00,24.27,35.88,1375.1,2.614,2.02,0,0
26,2004-03-09 10:00:00,25.21,35.23,1758,2.622,3.02,0,0
26,2004-03-09 11:00:00,25.84,35.33,1847.4,2.628,3.21,0,0
26,2004-03-09 12:00:00,26.11,35.91,1847.4,2.631,3.55,0,0
26,2004-03-09 13:00:00,26.43,35.84,1706.7,2.633,2.9,0,0
26,2004-03-09 14:00:00,25.48,38.33,1216.3,2.626,2.85,0,0
26,2004-03-09 15:00:00,24.25,40.89,734.1,2.613,1.97,0,0
26,2004-03-09 16:00:00,23.04,43.63,377.9,2.597,0.9,0,0
26,2004-03-09 17:00:00,21.71,46.78,221,2.552,0.2,0,0
26,2004-03-09 18:00:00,23.03,44.05,118.3,2.6,0.12,0,0
26,2004-03-09 19:00:00,23.51,43.45,114.1,2.605,0.27,0,0
26,2004-03-09 20:00:00,23.3,43.48,114.1,2.603,0.3,0,0
26,2004-03-09 21:00:00,23.02,43.9,114.5,2.601,0.29,0,0
26,2004-03-09 22:00:00,22.91,43.96,114.1,2.597,0.27,0,0
26,2004-03-09 23:00:00,22.78,43.87,114.1,2.595,0.27,0,0
26,2004-03-10 00:00:00,22.69,43.28,54.2,2.593,0.29,0,0
26,2004-03-10 01:00:00,22.27,42.72,0.8,2.59,0.18,0,0
26,2004-03-10 02:00:00,21.88,42.23,0.6,2.583,0.15,0,0
26,2004-03-10 03:00:00,21.82,40.04,0.8,2.583,0.15,0,0
26,2004-03-10 04:00:00,21.78,38.34,0.6,2.583,0.19,0,0
26,2004-03-10 05:00:00,21.73,36.84,0.5,2.583,0.23,0,0
26,2004-03-10 06:00:00,21.74,35.44,30.1,2.552,0.27,0,0
26,2004-03-10 07:00:00,22.98,32.9,477.7,2.592,0.49,0,0
26,2004-03-10 08:00:00,23.62,32.16,1014.5,2.597,0.4,0,0
26,2004-03-10 09:00:00,24.99,30.23,1317.4,2.607,1.3,0,0
26,2004-03-11 09:00:00,26.1,29.36,1595.8,2.566,2.1,0,0
